fw_id,dowlknum,pw_basin_n,pw_parent_,pw_sub_nam,sub_flag,wb_class,lake_class,acres.x,shore_mi,center_utm,center_u_1,cty_name,dnr_region,fsh_office,outside_mn,delineated,delineatio,delineat_1,delineat_2,approved_b,approval_d,approval_n,has_flag,flag_type,publish_da,lksdb_basi,has_wld_fl,wld_flag_t,unique_id,created_us,created_da,last_edite,last_edi_1,ow_use,pwi_class,map_displa,map_label,shape_Leng,shape_Area,INSIDE_X,INSIDE_Y,in_lakefin,dow_main,order_ID,major,major_name,acres.y,sq_miles,prod_year,source,HUC_8,Shape_Leng,Shape_Area,DOW,LAKE_NAME,nyears,nsurveys,surveylist,datasource,ntaxa,taxalist,surveyorlist
9291,01020000,Shovel,Shovel,,X,Lake or Pond,0,158.41321816,2.55081345,442061.507668,5198915.01493,Aitkin,2,,N,USGS,2004-07-08,ORIG DLG,Original USGS/DLG delineation,,,,,,2022-03-31,1496,,,11145,,,DNRHYDRO,2022-03-25,Y,P,Y,Shovel,4105.14453853,641075.549292,442061.507668,5198915.01493,Y,1020000,16720,9,Mississippi River - Grand Rapids,1332793,2082,2009,DNR Catchment Dataset,07010103,729194.100797,5393643590.3,1020000,shovel,1,1,2011-06-23,DNR Shallow Lakes,10,"Chara, Nymphaea odorata, Zizania palustris, Ceratophyllum demersum, Nuphar variegata, Potamogeton zosteriformis, Utricularia vulgaris, Potamogeton friesii, Potamogeton natans, Utricularia intermedia",NA
2538,01020600,Birch,Birch,,X,Lake or Pond,39,441.51004097,4.24495889,437777.633431,5135379.15082,Aitkin,2,Aitkin,N,FSH,2007-04-05,2004 FSA,Re-delineation by DNR Fisheries staff,,,,Y,SVY,2022-03-31,1502,,,11243,,,DNRHYDRO,2022-03-25,Y,P,Y,Birch,6831.61278202,1786727.74486,437777.633431,5135379.15082,Y,1020600,15324,10,Mississippi River - Brainerd,1076295,1682,2009,DNR Catchment Dataset,07010104,676698.332389,4355630649.95,1020600,birch,2,2,"2007-06-15, 2014-07-31",DNR Shallow Lakes,22,"Eriocaulon aquaticum, Nymphaea odorata, Sagittaria, Potamogeton amplifolius, Potamogeton robbinsii, Vallisneria americana, Zizania palustris, Brasenia schreberi, Schoenoplectus, Najas flexilis, Ceratophyllum demersum, Chara, Potamogeton natans, Najas, Sparganium (emergent), Potamogeton (narrow), Hypericum, Nuphar variegata, Schoenoplectus subterminalis, Acorus americanus, Dulichium arundinaceum, Sparganium (floating)","NA, NA"
11095,01023200,Johnson,Johnson,,X,Lake or Pond,0,12.25485014,0.5049751,446513.919572,5137883.43864,Aitkin,2,,N,,,DNR 24k POLYS,,,,,,,2022-03-31,1919,,,158377,,,DNRHYDRO,2022-03-25,Y,P,Y,Johnson,812.680265699,49593.6190124,446513.919572,5137883.43864,Y,1023200,15540,10,Mississippi River - Brainerd,1076295,1682,2009,DNR Catchment Dataset,07010104,676698.332389,4355630649.95,1023200,johnson,1,1,2014-07-03,DNR Shallow Lakes,5,"Nymphaea odorata, Zizania palustris, Carex, Ceratophyllum demersum, Typha angustifolia",NA
11049,01023800,Killroy,Killroy,,X,Lake or Pond,0,12.7357871,0.56667106,452167.276084,5139524.48766,Aitkin,2,,N,USGS,2004-07-08,ORIG DLG,Original USGS/DLG delineation,,,,,,2022-03-31,1922,,,11781,,,DNRHYDRO,2022-03-25,Y,P,Y,Killroy,911.970489216,51539.9018265,452167.276084,5139524.48766,Y,1023800,15597,10,Mississippi River - Brainerd,1076295,1682,2009,DNR Catchment Dataset,07010104,676698.332389,4355630649.95,1023800,killroy,1,1,2009-08-03,DNR Shallow Lakes,5,"Ceratophyllum demersum, Najas flexilis, Nymphaea odorata, Potamogeton zosteriformis, Zizania palustris",NA
10093,01028700,West,West,,X,Lake or Pond,0,49.96502016,1.20271117,451540.273747,5177378.89946,Aitkin,2,,N,,,DNR 24k POLYS,,,,,,,2022-03-31,1950,,,160096,,,DNRHYDRO,2022-03-25,Y,P,Y,West,1935.5804585,202201.262743,451540.273761,5177378.89946,Y,1028700,16732,10,Mississippi River - Brainerd,1076295,1682,2009,DNR Catchment Dataset,07010104,676698.332389,4355630649.95,1028700,west,1,1,2010-07-02,DNR Shallow Lakes,19,"Carex, Ceratophyllum demersum, Eleocharis smallii, Elodea canadensis, Nymphaea odorata, Potamogeton zosteriformis, Sagittaria, Typha angustifolia, Utricularia vulgaris, Zizania palustris, Potamogeton friesii, Nuphar variegata, Sparganium, Potamogeton natans, Potamogeton (narrow), Drepanocladus, Potamogeton amplifolius, Chara, Utricularia minor",NA
10345,01033100,Upper Blind,Upper Blind,,X,Lake or Pond,0,6.67651344,0.41786188,444457.927972,5168078.28554,Aitkin,2,,N,,,DNR 24k POLYS,,,,,,,2022-03-31,2085,,,160104,,,DNRHYDRO,2022-03-25,Y,P,Y,Upper Blind,672.484857795,27018.8912842,444457.92798,5168078.28554,Y,1033100,16561,10,Mississippi River - Brainerd,1076295,1682,2009,DNR Catchment Dataset,07010104,676698.332389,4355630649.95,1033100,unnamed,1,1,2011-06-16,DNR Shallow Lakes,9,"Carex, Ceratophyllum demersum, Potamogeton friesii, Potamogeton zosteriformis, Zizania palustris, Eleocharis, Calla palustris, Utricularia vulgaris, Elodea canadensis",NA
10166,01041900,Unnamed,Unnamed,,X,Lake or Pond,0,15.88168152,0.74410368,452613.054495,5174487.81657,Aitkin,2,,N,,,DNR 24k POLYS,,,,,,,2022-03-31,210,,,160101,,,DNRHYDRO,2022-03-25,Y,P,Y,Unnamed,1197.52106769,64270.8848478,452613.054498,5174487.81657,Y,1041900,16546,10,Mississippi River - Brainerd,1076295,1682,2009,DNR Catchment Dataset,07010104,676698.332389,4355630649.95,1041900,unnamed,1,1,2010-06-28,DNR Shallow Lakes,11,"Utricularia vulgaris, Zizania palustris, Nymphaea odorata, Potamogeton friesii, Potamogeton zosteriformis, Typha angustifolia, Vallisneria americana, Schoenoplectus tabernaemontani, Ceratophyllum demersum, Potamogeton natans, Myriophyllum sibiricum",NA
9532,01042700,Cornish Impoundment,Cornish Impoundment,,X,Lake or Pond,0,3.91188251,0.33309863,483351.259863,5192756.41246,Aitkin,2,,N,USGS,2004-07-08,ORIG DLG,Original USGS/DLG delineation,,,,,,2022-03-31,215,,,10421,,,DNRHYDRO,2022-03-25,Y,P,Y,Cornish Impoundment,536.071352375,15830.8268705,483351.259863,5192756.41246,N,1042700,16509,9,Mississippi River - Grand Rapids,1332793,2082,2009,DNR Catchment Dataset,07010103,729194.100797,5393643590.3,1042700,cornish impoundment,1,1,2013-06-17,DNR Shallow Lakes,19,"Ceratophyllum demersum, Nymphaea odorata, Nitella, Nuphar variegata, Utricularia intermedia, Zizania palustris, Eleocharis, Sparganium (floating), Utricularia vulgaris, Brasenia schreberi, Myriophyllum sibiricum, Potamogeton robbinsii, Potamogeton zosteriformis, Potamogeton illinoensis, Dulichium arundinaceum, Typha angustifolia, Potamogeton gramineus, Bidens beckii, Potentilla palustris",NA
2942,02001600,Howard,Howard,,X,Lake or Pond,43,455.59372623,4.36465223,496619.903227,5011821.58982,Anoka,3,Metro East,N,FSH,2015-10-01,ArcGIS Online,Re-delineation by DNR Fisheries staff,,,,Y,SVY,2022-03-31,57,,,10551,,,DNRHYDRO,2022-03-25,Y,P,Y,Howard,7024.24093098,1843722.397,496619.903227,5011821.58982,Y,2001600,7020,20,Mississippi River - Twin Cities,644320,1007,2009,DNR Catchment Dataset,07010206,431224.298462,2607482089.12,2001600,howard,3,3,"2003-07-07, 2006-06-06, 2012-07-19",DNR Shallow Lakes,16,"Ceratophyllum demersum, Nymphaea odorata, Potamogeton (narrow), Elodea canadensis, Potamogeton crispus, Nuphar variegata, Chara, Potamogeton friesii, Najas flexilis, Spirodela polyrhiza, Potamogeton zosteriformis, Myriophyllum sibiricum, Stuckenia pectinata, Drepanocladus, Typha angustifolia, Najas","NA, NA, NA"
2895,02002800,Boot,Boot,,X,Lake or Pond,42,91.38695832,2.54724051,489907.289855,5020839.40644,Anoka,3,Metro East,N,FSH,2007-04-05,2004 FSA,Re-delineation by DNR Fisheries staff,,,,Y,SVY,2022-03-31,69,,,10351,,,DNRHYDRO,2022-03-25,Y,P,Y,Boot,4099.39443743,369829.899197,489907.289855,5020839.40644,Y,2002800,7990,37,Lower St. Croix River,585735,915,2009,DNR Catchment Dataset,07030005,418798.149917,2370396785.07,2002800,boot,1,1,2012-08-15,DNR Shallow Lakes,5,"Ceratophyllum demersum, Nymphaea odorata, Potamogeton zosteriformis, Zizania palustris, Nuphar variegata",NA
2914,02003200,Little Coon,Little Coon,,X,Lake or Pond,0,86.01039053,1.54050945,491311.716059,5017621.45864,Anoka,3,Metro East,N,FSH,2007-04-05,2004 FSA,Re-delineation by DNR Fisheries staff,,,,Y,SVY,2022-03-31,73,,,10412,,,DNRHYDRO,2022-03-25,Y,P,Y,Little Coon,2479.21460342,348071.701305,491311.716059,5017621.45864,N,2003200,8082,37,Lower St. Croix River,585735,915,2009,DNR Catchment Dataset,07030005,418798.149917,2370396785.07,2003200,little coon,1,1,2012-07-12,DNR Shallow Lakes,9,"Ceratophyllum demersum, Nymphaea odorata, Potamogeton zosteriformis, Typha angustifolia, Zizania palustris, Elodea canadensis, Stuckenia pectinata, Nuphar variegata, Utricularia vulgaris",NA
2890,02005900,Deer,Deer,,X,Lake or Pond,43,184.55104435,3.38602039,484230.962627,5021415.75549,Anoka,3,Metro East,N,FSH,2015-10-01,ArcGIS Online,Re-delineation by DNR Fisheries staff,,,,Y,SVY,2022-03-31,1803,,,11339,,,DNRHYDRO,2022-03-25,Y,P,Y,Deer,5449.28249906,746851.579086,484230.962627,5021415.75549,Y,2005900,7989,21,Rum River,1013790,1584,2009,DNR Catchment Dataset,07010207,649505.567668,4102679624.54,2005900,deer,1,1,2012-08-16,DNR Shallow Lakes,10,"Ceratophyllum demersum, Nymphaea odorata, Potamogeton zosteriformis, Zizania palustris, Najas flexilis, Persicaria, Utricularia vulgaris, Nuphar variegata, Potamogeton natans, Utricularia minor",NA
2852,02006500,Fish,Fish,,X,Lake or Pond,39,334.2930015,3.37227159,486952.234811,5027759.0296,Anoka,3,Metro East,N,FSH,2007-04-05,2004 FSA,Re-delineation by DNR Fisheries staff,,,,Y,SVY,2022-03-31,1809,,,11159,,,DNRHYDRO,2022-03-25,Y,P,Y,Fish,5427.15589947,1352835.78009,486952.234811,5027759.0296,Y,2006500,8131,21,Rum River,1013790,1584,2009,DNR Catchment Dataset,07010207,649505.567668,4102679624.54,2006500,fish,2,2,"2003-07-15, 2013-08-06",DNR Shallow Lakes,29,"Chara, Eleocharis, Najas flexilis, Potamogeton praelongus, Ceratophyllum demersum, Potamogeton amplifolius, Elodea canadensis, Potamogeton zosteriformis, Brasenia schreberi, Nitella, Nymphaea odorata, Nuphar variegata, Potamogeton illinoensis, Potamogeton friesii, Vallisneria americana, Potamogeton (narrow), Carex, Sparganium, Typha angustifolia, Potamogeton gramineus, Schoenoplectus tabernaemontani, Stuckenia pectinata, Zizania palustris, Potamogeton natans, Bidens beckii, Utricularia minor, Utricularia vulgaris, Utricularia intermedia, Myriophyllum sibiricum","NA, NA"
15943,02010100,Unnamed,Unnamed,,X,Lake or Pond,0,16.56480501,0.91251517,477121.949911,5028646.37011,Anoka,3,,N,USGS,2004-07-08,ORIG DLG,Original USGS/DLG delineation,,,,,,2022-03-31,778,,,10142,,,DNRHYDRO,2022-03-25,Y,W,Y,Unnamed,1468.55374374,67035.3875247,477121.949911,5028646.37011,N,2010100,8292,21,Rum River,1013790,1584,2009,DNR Catchment Dataset,07010207,649505.567668,4102679624.54,2010100,unnamed,1,1,2012-07-19,DNR Shallow Lakes,15,"Carex, Ceratophyllum demersum, Typha angustifolia, Utricularia vulgaris, Zizania palustris, Nymphaea odorata, Potamogeton zosteriformis, Nitella, Najas flexilis, Potamogeton natans, Heteranthera dubia, Impatiens, Sagittaria, Eleocharis, Potamogeton amplifolius",NA
8556,03003900,Abners,Abners,,X,Lake or Pond,0,79.25466155,1.62622708,328226.627631,5220840.82171,Becker,1,,N,USGS,2004-07-08,ORIG DLG,Original USGS/DLG delineation,,,,,,2022-03-31,238,,,10553,,,DNRHYDRO,2022-03-25,Y,P,Y,Abners,2617.16402683,320732.236094,328226.627631,5220840.82171,Y,3003900,18564,12,Crow Wing River,1268954,1983,2009,DNR Catchment Dataset,07010106,751248.033267,5135295730.04,3003900,abners,1,1,2006-06-13,DNR Shallow Lakes,10,"Ceratophyllum demersum, Zizania palustris, Najas flexilis, Nymphaea odorata, Potamogeton friesii, Nuphar variegata, Potamogeton zosteriformis, Utricularia minor, Chara, Utricularia vulgaris",NA
9302,03006600,Gyles,Gyles,,X,Lake or Pond,0,16.34102917,0.6050077,322410.047547,5199080.73577,Becker,1,,N,,,DNR 24k POLYS,,,,,,,2022-03-31,1679,,,159389,,,DNRHYDRO,2022-03-25,Y,W,Y,Gyles,973.667457053,66129.7988524,322410.047548,5199080.73577,Y,3006600,18602,12,Crow Wing River,1268954,1983,2009,DNR Catchment Dataset,07010106,751248.033267,5135295730.04,3006600,gyles,2,2,"2005-08-18, 2014-08-18",DNR Shallow Lakes,15,"Chara, Nuphar variegata, Zizania palustris, Potamogeton zosteriformis, Stuckenia pectinata, Nymphaea odorata, Ceratophyllum demersum, Najas flexilis, Utricularia vulgaris, Carex, Dulichium arundinaceum, Hypericum, Sagittaria, Schoenoplectus, Utricularia minor","NA, NA"
0,03006700,Mud,Mud,,X,Wetland,0,152.11755321,3.8663736,324208.894006,5198910.1043,Becker,1,,N,EWR,2006-05-01,PWI,Polygon from Public Waters (PW Subs) layer,,,,,,2022-03-31,1680,,,9572,,,DNRHYDRO,2022-03-25,Y,P,N,Mud,6222.33760352,615597.897151,324208.894006,5198910.1043,Y,3006700,18613,12,Crow Wing River,1268954,1983,2009,DNR Catchment Dataset,07010106,751248.033267,5135295730.04,3006700,mud,1,1,2007-06-21,DNR Shallow Lakes,12,"Ceratophyllum demersum, Nuphar variegata, Nymphaea odorata, Utricularia vulgaris, Zizania palustris, Potamogeton friesii, Potamogeton zosteriformis, Myriophyllum sibiricum, Najas flexilis, Elodea canadensis, Schoenoplectus subterminalis, Potamogeton (narrow)",NA
8710,03009600,Big Basswood,Big Basswood,,X,Lake or Pond,0,592.44868976,5.05411712,322503.494251,5216279.37455,Becker,1,,N,FSH,2012-01-11,2010 FSA,Re-delineation by DNR Fisheries staff,,,,,,2022-03-31,1815,,,9660,,,DNRHYDRO,2022-03-25,Y,P,Y,Big Basswood,8133.82933503,2397554.78511,322503.494251,5216279.37455,Y,3009600,18577,12,Crow Wing River,1268954,1983,2009,DNR Catchment Dataset,07010106,751248.033267,5135295730.04,3009600,big basswood,1,1,2006-06-14,DNR Shallow Lakes,17,"Ceratophyllum demersum, Nymphaea odorata, Potamogeton friesii, Zizania palustris, Lemna trisulca, Potamogeton zosteriformis, Spirodela polyrhiza, Elodea canadensis, Najas flexilis, Chara, Potamogeton natans, Stuckenia pectinata, Schoenoplectus tabernaemontani, Potamogeton praelongus, Schoenoplectus acutus, Myriophyllum sibiricum, Nuphar variegata",NA
3539,03010200,Shell,Shell,,X,Lake or Pond,41,3147.32053617,10.24846499,313777.50794,5202079.70823,Becker,1,Detroit Lakes,N,FSH,2004-08-18,1991 DOQ,Re-delineation by DNR Fisheries staff,,,,Y,"FSW, IBI, SVY",2022-03-31,1821,,,11202,,,DNRHYDRO,2022-03-25,Y,P,Y,Shell,16493.3386344,12736754.3251,313777.50794,5202079.70823,Y,3010200,18786,12,Crow Wing River,1268954,1983,2009,DNR Catchment Dataset,07010106,751248.033267,5135295730.04,3010200,shell,4,4,"2002-08-22, 2005-07-01, 2008-07-23, 2011-07-22",DNR Shallow Lakes,29,"Elodea canadensis, Najas flexilis, Potamogeton zosteriformis, Potamogeton friesii, Zizania palustris, Nymphaea odorata, Potamogeton richardsonii, Chara, Nuphar variegata, Potamogeton illinoensis, Potamogeton natans, Sagittaria, Ceratophyllum demersum, Schoenoplectus acutus, Myriophyllum sibiricum, Lemna trisulca, ProtectedSpecies_2, Potamogeton (narrow), Stuckenia pectinata, Potamogeton praelongus, Potamogeton (broad), Utricularia vulgaris, Lemna minor, Utricularia minor, Myriophyllum, Najas, Typha angustifolia, Potamogeton robbinsii, Potamogeton amplifolius","NA, NA, NA, NA"
1790,03010300,Big Rush,Big Rush,,X,Lake or Pond,39,931.7156626,10.37234286,315608.033178,5208809.60339,Becker,1,Detroit Lakes,N,FSH,2007-05-14,2004 FSA,Re-delineation by DNR Fisheries staff,,,,Y,SVY,2022-03-31,1823,,,11535,,,DNRHYDRO,2022-03-25,Y,P,Y,Big Rush,16692.7011333,3770519.51306,315608.033178,5208809.60339,Y,3010300,18909,12,Crow Wing River,1268954,1983,2009,DNR Catchment Dataset,07010106,751248.033267,5135295730.04,3010300,big rush,1,1,2003-07-31,DNR Shallow Lakes,24,"Najas, Chara, Schoenoplectus acutus, Najas flexilis, Potamogeton natans, Potamogeton illinoensis, Phragmites australis, Zizania palustris, Stuckenia pectinata, Potamogeton zosteriformis, Ceratophyllum demersum, Vallisneria americana, Potamogeton praelongus, Nuphar variegata, Hippuris vulgaris, Potamogeton richardsonii, Nymphaea odorata, Utricularia vulgaris, Typha latifolia, Brasenia schreberi, Schoenoplectus subterminalis, Potamogeton gramineus, Heteranthera dubia, Myriophyllum sibiricum",NA
1920,03012400,Dumbbell,Dumbbell,,X,Lake or Pond,39,109.11552814,2.9378851,313819.136176,5199866.80188,Becker,1,Detroit Lakes,N,FSH,2007-02-21,2004 FSA,Re-delineation by DNR Fisheries staff,,,,Y,SVY,2022-03-31,1845,,,11191,,,DNRHYDRO,2022-03-25,Y,W,Y,Dumbbell,4728.07720907,441574.875821,313819.136176,5199866.80188,Y,3012400,18924,12,Crow Wing River,1268954,1983,2009,DNR Catchment Dataset,07010106,751248.033267,5135295730.04,3012400,dumbbell,1,1,2003-07-22,DNR Shallow Lakes,15,"Ceratophyllum demersum, Lemna minor, Lemna trisulca, Nymphaea odorata, Utricularia vulgaris, Zizania palustris, Najas flexilis, Nuphar variegata, Potamogeton zosteriformis, Potamogeton natans, Chara, Brasenia schreberi, Potamogeton richardsonii, Stuckenia pectinata, Schoenoplectus acutus",NA
10085,03017300,Rice,Rice,,X,Lake or Pond,0,36.46424148,1.18264733,296479.000184,5177603.47529,Becker,1,,N,USGS,2004-07-08,ORIG DLG,Original USGS/DLG delineation,,,,,,2022-03-31,974,,,10693,,,DNRHYDRO,2022-03-25,Y,P,Y,Rice,1903.29019092,147565.549809,296479.000184,5177603.47529,Y,3017300,19047,56,Otter Tail River,1222024,1909,2009,DNR Catchment Dataset,09020103,748845.346119,4945374529.05,3017300,rice,1,1,2004-06-29,DNR Shallow Lakes,8,"Ceratophyllum demersum, Lemna minor, Nuphar variegata, Potamogeton (narrow), Potamogeton zosteriformis, Stuckenia pectinata, Utricularia vulgaris, Zizania palustris",NA
3543,03017700,Hanson,Hanson,,X,Lake or Pond,33,35.02869578,1.02921271,297278.834434,5195782.66793,Becker,1,Detroit Lakes,N,FSH,2017-07-18,2017 AGOL,Re-delineation by DNR Fisheries staff,,,,Y,"DTL, FSW, RCL, STL, SVY",2022-03-31,978,,,10770,DNRHYDRO,2017-05-18,DNRHYDRO,2022-03-25,Y,P,Y,Hanson,1656.36061714,141756.102477,297278.834434,5195782.66793,Y,3017700,19151,56,Otter Tail River,1222024,1909,2009,DNR Catchment Dataset,09020103,748845.346119,4945374529.05,3017700,hanson,1,1,2012-06-12,DNR Shallow Lakes,12,"Chara, Elodea canadensis, Myriophyllum sibiricum, Nuphar variegata, ProtectedSpecies_3, Ceratophyllum demersum, Potamogeton natans, Schoenoplectus, Potamogeton gramineus, Potamogeton richardsonii, Nymphaea odorata, Utricularia vulgaris",NA
9569,03018400,Alvin,Alvin,,X,Lake or Pond,0,9.23378298,0.55190201,299204.478833,5192035.53966,Becker,1,,N,USGS,2004-07-08,ORIG DLG,Original USGS/DLG delineation,,,,,,2022-03-31,985,,,10916,,,DNRHYDRO,2022-03-25,Y,P,Y,Alvin,888.201970049,37367.7939688,299204.478833,5192035.53966,N,3018400,19198,56,Otter Tail River,1222024,1909,2009,DNR Catchment Dataset,09020103,748845.346119,4945374529.05,3018400,alvin,1,1,2012-07-24,DNR Shallow Lakes,9,"Heteranthera dubia, Potamogeton (narrow), Najas flexilis, Brasenia schreberi, Chara, Nymphaea odorata, Zizania palustris, Utricularia vulgaris, Carex",NA
9568,03018500,Unnamed,Unnamed,,X,Lake or Pond,0,18.23229616,1.31823842,298779.464639,5191963.48804,Becker,1,,N,FSH,2009-02-12,2008 FSA,Re-delineation by DNR Fisheries staff,,,,,,2022-03-31,986,,,10607,,,DNRHYDRO,2022-03-25,Y,,Y,Unnamed,2121.50334244,73783.4847939,298772.9429,5191892.1175,N,3018500,19221,56,Otter Tail River,1222024,1909,2009,DNR Catchment Dataset,09020103,748845.346119,4945374529.05,3018500,unnamed,1,1,2012-07-24,DNR Shallow Lakes,6,"Ceratophyllum demersum, Najas flexilis, Potamogeton zosteriformis, Zizania palustris, Nuphar variegata, Potamogeton natans",NA
9647,03018700,Mud,Mud,,X,Lake or Pond,0,115.55128294,2.56189497,301368.688349,5189878.27243,Becker,1,,N,FSH,2009-04-21,2008 FSA,Re-delineation by DNR Fisheries staff,,,,,,2022-03-31,988,,,10752,,,DNRHYDRO,2022-03-25,Y,P,Y,Mud,4122.97853877,467619.451497,301368.688349,5189878.27243,Y,3018700,18836,56,Otter Tail River,1222024,1909,2009,DNR Catchment Dataset,09020103,748845.346119,4945374529.05,3018700,mud,1,1,2003-07-23,DNR Shallow Lakes,17,"Najas flexilis, Nuphar variegata, Nymphaea odorata, Zizania palustris, Brasenia schreberi, Ceratophyllum demersum, Chara, Schoenoplectus acutus, Schoenoplectus subterminalis, Utricularia vulgaris, Potamogeton richardsonii, Potamogeton natans, Potamogeton zosteriformis, Potamogeton (narrow), Potamogeton praelongus, Stuckenia pectinata, Zannichellia palustris",NA
9660,03018800,Little Mud,Little Mud,,X,Lake or Pond,0,55.96822874,1.3353033,300481.665377,5189668.83353,Becker,1,,N,,,DNR 24k POLYS,,,,,,,2022-03-31,989,,,159381,,,DNRHYDRO,2022-03-25,Y,P,Y,Little Mud,2148.9660187,226495.38594,300481.665429,5189668.83365,Y,3018800,19018,56,Otter Tail River,1222024,1909,2009,DNR Catchment Dataset,09020103,748845.346119,4945374529.05,3018800,little mud,1,1,2003-07-25,DNR Shallow Lakes,12,"Ceratophyllum demersum, Najas flexilis, Nuphar variegata, Potamogeton zosteriformis, Potamogeton richardsonii, Chara, Nymphaea odorata, Zizania palustris, Potamogeton natans, Stuckenia pectinata, Brasenia schreberi, Lemna trisulca",NA
15959,03019600,Chippewa,Chippewa,,X,Wetland,0,726.00046868,12.00166333,302582.901554,5204155.67829,Becker,1,,N,USGS,2004-07-08,ORIG DLG,Original USGS/DLG delineation,,,,,,2022-03-31,1114,?,,9635,,,DNRHYDRO,2022-03-25,Y,P,N,Chippewa,19314.8435022,2938019.65933,302582.901553,5204155.67829,Y,3019600,18902,56,Otter Tail River,1222024,1909,2009,DNR Catchment Dataset,09020103,748845.346119,4945374529.05,3019600,chippewa,1,1,2014-09-23,DNR Shallow Lakes,12,"Nuphar variegata, Nymphaea odorata, Potamogeton zosteriformis, Typha angustifolia, Utricularia vulgaris, Zizania palustris, Ceratophyllum demersum, Elodea canadensis, Calla palustris, Carex, Sagittaria, Phragmites australis",NA
